epoch,train_loss,train_acc,val_loss,val_acc,val_precision,val_recall,val_f1
1,0.17968234785859516,0.9491009681881051,0.17508995232988248,0.9413716814159292,0.9432783018867925,0.9415967106390268,0.9413268086471686
2,0.1324312958397476,0.9612724757952974,0.16862254400234833,0.9502212389380531,0.9502858709273183,0.9502704422526249,0.9502211780253667
3,0.10775764503955511,0.966804979253112,0.29916160461385694,0.9258849557522124,0.9262735109717868,0.9259918255463913,0.9258776089630232
4,0.09958324747193568,0.9717842323651452,0.1276665414906049,0.963495575221239,0.9643641533483674,0.9636481558530556,0.9634855218723339
5,0.09102211149916939,0.9712309820193638,0.1030333728727316,0.9612831858407079,0.9615825351119469,0.9613769304192467,0.9612808642541855
6,0.08291026151778993,0.9739972337482711,0.11244364816950947,0.959070796460177,0.9597643691680389,0.9592084975158472,0.9590623305636028
7,0.07213705152087686,0.9759336099585062,0.12726496270470386,0.963495575221239,0.9647581199097243,0.9636775251474583,0.9634794424959142
8,0.0709970845818973,0.9775933609958506,0.20310281521220386,0.9258849557522124,0.9315325761630097,0.926270833843217,0.9256840738791201
9,0.08458774438022248,0.9704011065006916,0.14479079628280833,0.9623893805309734,0.9633476020260563,0.9625492547541545,0.9623775949862906
10,0.071598873817121,0.9756569847856155,0.23290971544595945,0.9457964601769911,0.9461990595611285,0.9459042071514232,0.9457910871520618
11,0.08112198478010268,0.9723374827109267,0.14611059615174227,0.9557522123893805,0.9575832002947318,0.9559705328079493,0.9557210031347962
12,0.06838759137922962,0.9775933609958506,0.1234854481520906,0.963495575221239,0.964982722060787,0.9636922097946596,0.9634758654464204
13,0.06687882904628006,0.9770401106500691,0.11743307912689263,0.963495575221239,0.9640435455739118,0.963618786558653,0.9634901694417417
14,0.060824654425493084,0.9806362378976486,0.12198993781029321,0.9657079646017699,0.965912651782217,0.9657872194620525,0.9657069155191381
15,0.06741195655483263,0.9786998616874135,0.16348578988582688,0.9513274336283186,0.9531425764460273,0.9515455591179423,0.9512931034482759
16,0.06055712673354528,0.9798063623789764,0.16445446930067464,0.952433628318584,0.955935127674258,0.9527325681000514,0.9523622196813446
17,0.055869125838895146,0.9800829875518672,0.12695976479424048,0.9612831858407079,0.9627640775936543,0.9614797229496561,0.9612622815340822
18,0.05347180411523597,0.9795297372060857,0.16326349350186972,0.9557522123893805,0.9578498301902557,0.9559852174551506,0.9557155803757318
19,0.04893602239145778,0.9803596127247579,0.14082531083885141,0.9623893805309734,0.962638880047791,0.9624758315181478,0.9623877236349396
20,0.07153994258013999,0.9778699861687413,0.1159348160489998,0.9646017699115044,0.9659771807140228,0.9647911108935607,0.9645844351726705
21,0.05508764483251018,0.9817427385892116,0.10957105184464296,0.9612831858407079,0.9616967084639498,0.961391615066448,0.9612793479657584
22,0.05790361979084906,0.9795297372060857,0.1232245579216139,0.9668141592920354,0.9671716058633677,0.9669154898553562,0.966811560150376
23,0.04929214593546045,0.9798063623789764,0.23913421844849334,0.963495575221239,0.9647581199097243,0.9636775251474583,0.9634794424959142
24,0.05762298667847204,0.978146611341632,0.1523233862074537,0.963495575221239,0.963621321009654,0.9635600479698476,0.9634951731935728
25,0.04951581621277217,0.9828492392807745,0.22982176671018906,0.9413716814159292,0.9459203036053131,0.9417141878166377,0.9412508353412177
26,0.04244210541191643,0.9861687413554633,0.1721631645006581,0.9513274336283186,0.9534067619174003,0.9515602437651436,0.9512871384133049
27,0.05114972220313829,0.9817427385892116,0.17590165455553647,0.952433628318584,0.9541271337929951,0.9526444602168433,0.9524028177257627
28,0.05293940895109503,0.9806362378976486,0.1668667070757169,0.956858407079646,0.9579017576898933,0.9570253799652464,0.9568431451035404
29,0.05008382663481133,0.9814661134163208,0.1546757281999994,0.9668141592920354,0.9677802130987581,0.9669742284441616,0.9668037602820212
30,0.05169181156269742,0.9831258644536652,0.1667229723210026,0.956858407079646,0.9581051908546757,0.9570400646124477,0.956839341131535
31,0.04476842347243968,0.983402489626556,0.12382190431410496,0.9646017699115044,0.9646953431336555,0.9646589490687487,0.9646015966481158
32,0.03936290194178683,0.9847856154910096,0.14782946445954454,0.9557522123893805,0.9563649371076887,0.9558824249247412,0.9557444142009517
33,0.045924619824096125,0.9800829875518672,0.18426277778375136,0.9535398230088495,0.955628296053828,0.9537727306101471,0.9535013593945183
34,0.04007296828478368,0.9850622406639004,0.17630315406401992,0.9601769911504424,0.9617731823113822,0.960380821850755,0.9601533918102878
35,0.04146153528866761,0.9831258644536652,0.13974605458613434,0.9612831858407079,0.9621482498284146,0.9614356690080521,0.96127252319793
36,0.038870913676536265,0.9836791147994467,0.164186321588365,0.9701327433628318,0.9706870872283302,0.9702562470936635,0.9701283204523342
37,0.04058324216477274,0.9847856154910096,0.1424168565690626,0.9579646017699115,0.9580573627245091,0.9580214885337379,0.9579643960196376
38,0.034586330330615055,0.9856154910096818,0.1675228594425773,0.963495575221239,0.9643641533483674,0.9636481558530556,0.9634855218723339
39,0.03702081278492059,0.9814661134163208,0.1771397270495072,0.9646017699115044,0.9646953431336555,0.9646589490687487,0.9646015966481158
40,0.04140038661720594,0.9831258644536652,0.14028556013801258,0.9657079646017699,0.9662580594587179,0.9658312734036565,0.9657028864452726
41,0.04144852320279766,0.983402489626556,0.16636103871010607,0.9623893805309734,0.9628677100938106,0.9625052008125505,0.9623847776815042
42,0.041220879352768754,0.9828492392807745,0.14088347618544342,0.9657079646017699,0.9661246081504702,0.9658165887564552,0.9657045653411003
43,0.03585770008660451,0.9850622406639004,0.2157270414346522,0.9480088495575221,0.9502123852038308,0.948248855821239,0.9479624292854631
44,0.03382528923506002,0.9842323651452282,0.144852332833153,0.9657079646017699,0.9657738095238095,0.9657578501676498,0.965707922639697
45,0.03033815233673215,0.9867219917012447,0.20214852972797828,0.963495575221239,0.9637960079136549,0.9635894172642502,0.9634933862968035
46,0.037070354334958526,0.9856154910096818,0.17830048592975445,0.9601769911504424,0.9605305044984156,0.9602780293203456,0.9601738721804511
47,0.03332604174302533,0.9861687413554633,0.2274612927535318,0.9402654867256637,0.9422990912352615,0.9404978095401257,0.9402160335072378
48,0.030938443979621963,0.9861687413554633,0.25464246053129136,0.9391592920353982,0.9396838928410449,0.9392814312636139,0.939150282402903
49,0.03321920765813744,0.9836791147994467,0.2436882581580348,0.9258849557522124,0.9295425842607941,0.9261974106072102,0.9257605899145305
50,0.030259067201175383,0.9878284923928077,0.18941348290047197,0.9601769911504424,0.962023824143436,0.9603955064979564,0.9601489028213166
51,0.03300693280258078,0.9856154910096818,0.180055767744862,0.9668141592920354,0.9674390799641315,0.9669448591497589,0.9668083106507137
52,0.027890961445651608,0.9881051175656984,0.19066728971499522,0.9668141592920354,0.9668237862390665,0.9668420666193495,0.9668139968576086
53,0.026436445288447713,0.9881051175656984,0.18370412077264864,0.9679203539823009,0.968472573343524,0.96804376024866,0.9679156034488035
54,0.028988499189231076,0.9867219917012447,0.18739926319881506,0.952433628318584,0.9534682988072818,0.9526004062752392,0.9524168010115959
55,0.025938023854224824,0.986445366528354,0.1437323155881622,0.9657079646017699,0.965912651782217,0.9657872194620525,0.9657069155191381
