epoch,train_loss,train_acc,val_loss,val_acc,val_precision,val_recall,val_f1
1,0.13549838902256137,0.9571230982019363,0.17193445539415148,0.9457964601769911,0.9458020050125313,0.9457867299738123,0.9457932099558597
2,0.08832676909853644,0.972060857538036,0.15325596655072002,0.9623893805309734,0.962638880047791,0.9624758315181478,0.9623877236349396
3,0.06778342062517238,0.9762102351313969,0.1765857377968147,0.959070796460177,0.9593690623102388,0.9591644435742431,0.9590683422115676
4,0.06219288361945381,0.9767634854771784,0.2260087239102716,0.9236725663716814,0.9302093471309115,0.9240877162926161,0.9234288590315671
5,0.0659999281414018,0.9759336099585062,0.16052697679518624,0.9601769911504424,0.9622928984631112,0.9604101911451577,0.9601440223381585
6,0.0612913329437643,0.9789764868603043,0.31697525878630545,0.8783185840707964,0.9007134763735325,0.8791061944736778,0.876749478193185
7,0.0525491357771976,0.9828492392807745,0.23400001749371213,0.9601769911504424,0.9613269695825137,0.9603514525563523,0.9601611963392958
8,0.05131896087000685,0.9809128630705394,0.14538705008170377,0.9435840707964601,0.9457680281607048,0.9438238821312318,0.9435336998629494
9,0.04925431576048644,0.9820193637621023,0.10395535827660701,0.9668141592920354,0.9672961520562373,0.9669301745025576,0.9668100979542684
10,0.04227420844570482,0.9836791147994467,0.13134586638612375,0.9657079646017699,0.9657150689223057,0.9656991115788442,0.9657059083394215
11,0.03493708819382789,0.9839557399723374,0.259493325162767,0.9535398230088495,0.9541501085364001,0.9536699380797377,0.9535316349109992
12,0.04802266762773526,0.9831258644536652,0.33098302616370556,0.9491150442477876,0.951466241768834,0.9493624415673414,0.94906618064946
13,0.04261740169321724,0.982295988934993,0.23392373847301773,0.9623893805309734,0.9630094228215544,0.9625198854597519,0.9623827520708089
14,0.04425505485616233,0.9800829875518672,0.18398836656551873,0.9457964601769911,0.9474679317186241,0.9460069996818325,0.9457613504316831
15,0.04807162473730506,0.9820193637621023,0.2045498890030079,0.9557522123893805,0.9558668710184455,0.955706209158325,0.9557444142009517
16,0.05923386661498131,0.9839557399723374,0.5937381171411732,0.9480088495575221,0.9490348399246704,0.9481754325852322,0.9479904569196513
17,0.05625362090024463,0.9809128630705394,0.1805872484666617,0.956858407079646,0.9585666018425757,0.9570694339068504,0.9568304625884825
18,0.03996656582449894,0.983402489626556,0.1845275627385925,0.9557522123893805,0.9559990794376736,0.9558383709831371,0.955750263099929
19,0.04110309414483122,0.9839557399723374,0.37451525739151,0.8882743362831859,0.9073546297055688,0.8889963043637876,0.8870792401866512
20,0.031778726115533604,0.9861687413554633,0.22083305809811682,0.9579646017699115,0.9584392681313836,0.9580802271225434,0.95795945740874
21,0.02367538037425858,0.9878284923928077,0.31467247306295876,0.956858407079646,0.958326788659389,0.9570547492596491,0.9568351137094059
22,0.026668709024859728,0.9861687413554633,0.2359449568057968,0.9657079646017699,0.965912651782217,0.9657872194620525,0.9657069155191381
23,0.023960793074954658,0.9878284923928077,0.15042668187833547,0.9557522123893805,0.9559129519473208,0.9558236863359357,0.9557513460597161
24,0.021759700842842074,0.9889349930843706,0.2245173132173839,0.9668141592920354,0.967600421537632,0.9669595437969603,0.9668061981346846
25,0.026983467222083994,0.987551867219917,0.288255625268602,0.9657079646017699,0.9657738095238095,0.9657578501676498,0.965707922639697
26,0.025824152859137812,0.9847856154910096,0.29608998974659717,0.9546460176991151,0.9550548589341693,0.9547541545314373,0.9546415219027455
27,0.02022852582320343,0.9881051175656984,0.25852487758494835,0.9480088495575221,0.9484130094043888,0.9481166939964267,0.9480036958397327
28,0.022350731651066998,0.9872752420470262,0.5579128923517626,0.9347345132743363,0.9366155660377358,0.9349592501040163,0.9346845605694896
29,0.03908348427357549,0.9850622406639004,0.19205312810083922,0.9491150442477876,0.952082687033125,0.9493918108617441,0.9490512036383596
30,0.025448008892192397,0.9878284923928077,0.1672308641739305,0.9612831858407079,0.9619795342272406,0.9614209843608508,0.9612751775601649
31,0.02174496775442547,0.9886583679114799,0.2075449835641671,0.959070796460177,0.9597643691680389,0.9592084975158472,0.9590623305636028
32,0.03237076351402345,0.9853388658367911,0.22488152011440846,0.9557522123893805,0.9587598914708069,0.9560292713967546,0.955696698815965
33,0.030079306339629942,0.986445366528354,0.11402870727439238,0.9657079646017699,0.9657317670093001,0.9657431655204484,0.965707922639697
34,0.018446967364239657,0.9889349930843706,0.25016691784033324,0.959070796460177,0.9603228338730252,0.9592525514574513,0.9590527082529947
35,0.025446562687628488,0.9894882434301521,0.17798617450866552,0.9435840707964601,0.944601381042059,0.943750458895225,0.9435641128277068
36,0.02135252502425168,0.9889349930843706,0.22140989744205408,0.9601769911504424,0.9611312964897054,0.960336767909151,0.9601645123384254
37,0.02066698179557407,0.9883817427385891,0.2506760521963138,0.9546460176991151,0.9558875478363261,0.9548275777674442,0.9546259740100753
38,0.021926140310844975,0.9872752420470262,0.2876428165711927,0.959070796460177,0.9599323463084616,0.9592231821630486,0.959059524523526
39,0.02048961586637281,0.9894882434301521,0.25728111971114404,0.9557522123893805,0.9559990794376736,0.9558383709831371,0.955750263099929
40,0.021573043565189673,0.9883817427385891,0.40152413014268945,0.9059734513274336,0.919708545557442,0.9065787219462053,0.905286292027359
41,0.019590644710032634,0.9878284923928077,0.20334667328627165,0.9679203539823009,0.9680468795895588,0.9679850216598547,0.9679200006852609
42,0.0221715111435838,0.9883817427385891,0.19242437177460822,0.959070796460177,0.960118487131199,0.9592378668102499,0.9590563171495128
43,0.021864908803288178,0.990594744121715,0.24979125538856856,0.952433628318584,0.9536699048179766,0.9526150909224407,0.9524126068886155
44,0.020580010744437115,0.9881051175656984,0.34664354421461335,0.9435840707964601,0.946359304546439,0.9438532514256346,0.9435176507341456
45,0.0246831061519466,0.986445366528354,0.3415313844934242,0.9601769911504424,0.9615409152251257,0.9603661372035537,0.9601574895692543
46,0.015945478302128675,0.9900414937759335,0.2704267290399317,0.9612831858407079,0.9625404768913748,0.9614650383024548,0.9612660753744544
47,0.013817728135253728,0.991701244813278,0.285242361281675,0.963495575221239,0.96391065830721,0.9636041019114516,0.9634919566534293
48,0.015417953382300006,0.9892116182572613,0.31894926425787057,0.963495575221239,0.9643641533483674,0.9636481558530556,0.9634855218723339
49,0.019137915478923368,0.9903181189488243,0.2885895035784431,0.9690265486725663,0.9691206634064197,0.9690839227587558,0.9690263970671014
