epoch,train_loss,train_acc,val_loss,val_acc,val_precision,val_recall,val_f1
1,0.14052788946638464,0.9499308437067773,0.14981056585448457,0.9546460176991151,0.9574841987122689,0.9549156856506522,0.9545926211784308
2,0.09783279444419497,0.9687413554633472,0.13190199312121934,0.9657079646017699,0.9667686754551161,0.9658753273452605,0.9656958332874296
3,0.0682470751624879,0.975103734439834,0.11442054710368316,0.963495575221239,0.96391065830721,0.9636041019114516,0.9634919566534293
4,0.08951563944790208,0.9701244813278008,0.16173296847042784,0.9413716814159292,0.9455268095191074,0.9416995031694364,0.941262359092553
5,0.07471263554323346,0.9742738589211618,0.10062107591221699,0.9712389380530974,0.9718687371067087,0.971369832839766,0.9712338692306186
6,0.05776122647590734,0.9798063623789764,0.14515887054328064,0.956858407079646,0.9591010992900828,0.9570988032012531,0.9568198881304908
7,0.05659097226473141,0.9814661134163208,0.13744414993671267,0.9646017699115044,0.9664644479921405,0.9648204801879635,0.964576802507837
8,0.05683295127251707,0.9800829875518672,0.1732180590403423,0.9446902654867256,0.9498997995991985,0.945054945054945,0.9445589245412619
9,0.05013006386162912,0.9831258644536652,0.11587139910087763,0.9623893805309734,0.9637590479695743,0.9625786240485572,0.9623709623709624
10,0.04303566364939859,0.9836791147994467,0.1089783273946362,0.9646017699115044,0.9650819310750238,0.9647176876575541,0.9645974378178863
11,0.034083391626959315,0.9853388658367911,0.15897204783245839,0.9469026548672567,0.9469121843536317,0.9469296850143175,0.9469023949721737
12,0.03627579619536076,0.9856154910096818,0.18850625763217527,0.9491150442477876,0.9535353535353535,0.9494505494505494,0.9490152228499686
13,0.04007674000544131,0.983402489626556,0.1869264087244143,0.9358407079646017,0.940953511962196,0.9362049976749309,0.9356883524678639
14,0.032156827773790635,0.9858921161825726,0.1831506297354941,0.9601769911504424,0.9607945942502658,0.9603073986147483,0.9601699727808566
15,0.035218657821643566,0.9856154910096818,0.13750283822375536,0.9601769911504424,0.9609538514324927,0.9603220832619497,0.9601674377616215
